"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","an","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Energy","Energy","Energie",,"Kinder","Kinder","11","11","11","y","11 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,2554,"kcal/Tag","10,7","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","12","12","12","y","12 Jahre PAL=1,6","1","0","Männlich",,,,,"NA",,2174,"kcal/Tag","9,1","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","12","12","12","y","12 Jahre PAL=1,8","1","0","Männlich",,,,,"NA",,2445,"kcal/Tag","10,2","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","12","12","12","y","12 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,2717,"kcal/Tag","11,4","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","13","13","13","y","13 Jahre PAL=1,6","1","0","Männlich",,,,,"NA",,2333,"kcal/Tag","9,8","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","13","13","13","y","13 Jahre PAL=1,8","1","0","Männlich",,,,,"NA",,2625,"kcal/Tag","11","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","13","13","13","y","13 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,2916,"kcal/Tag","12,2","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","14","14","14","y","14 Jahre PAL=1,6","1","0","Männlich",,,,,"NA",,2513,"kcal/Tag","10,5","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","14","14","14","y","14 Jahre PAL=1,8","1","0","Männlich",,,,,"NA",,2828,"kcal/Tag","11,8","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","14","14","14","y","14 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,3142,"kcal/Tag","13,1","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","15","15","15","y","15 Jahre PAL=1,6","1","0","Männlich",,,,,"NA",,2699,"kcal/Tag","11,3","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","15","15","15","y","15 Jahre PAL=1,8","1","0","Männlich",,,,,"NA",,3036,"kcal/Tag","12,7","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","15","15","15","y","15 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,3374,"kcal/Tag","14,1","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","16","16","16","y","16 Jahre PAL=1,6","1","0","Männlich",,,,,"NA",,2845,"kcal/Tag","11,9","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","16","16","16","y","16 Jahre PAL=1,8","1","0","Männlich",,,,,"NA",,3201,"kcal/Tag","13,4","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","16","16","16","y","16 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,3556,"kcal/Tag","14,9","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","17","17","17","y","17 Jahre PAL=1,6","1","0","Männlich",,,,,"NA",,2940,"kcal/Tag","12,3","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","17","17","17","y","17 Jahre PAL=1,8","1","0","Männlich",,,,,"NA",,3307,"kcal/Tag","13,8","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","17","17","17","y","17 Jahre PAL=2,0","1","0","Männlich",,,,,"NA",,3675,"kcal/Tag","15,4","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","1","1","1","y","1 Jahr PAL=1,4","0","1","Weiblich",,,,,"NA",,712,"kcal/Tag","3","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","2","2","2","y","2 Jahre PAL=1,4","0","1","Weiblich",,,,,"NA",,946,"kcal/Tag","4","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","3","3","3","y","3 Jahre PAL=1,4","0","1","Weiblich",,,,,"NA",,1096,"kcal/Tag","4,6","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","4","4","4","y","4 Jahre PAL=1,4","0","1","Weiblich",,,,,"NA",,1168,"kcal/Tag","4,9","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","4","4","4","y","4 Jahre PAL=1,6","0","1","Weiblich",,,,,"NA",,1335,"kcal/Tag","5,6","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","4","4","4","y","4 Jahre PAL=1,8","0","1","Weiblich",,,,,"NA",,1502,"kcal/Tag","6,3","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","5","5","5","y","5 Jahre PAL=1,4","0","1","Weiblich",,,,,"NA",,1239,"kcal/Tag","5,2","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","5","5","5","y","5 Jahre PAL=1,6","0","1","Weiblich",,,,,"NA",,1417,"kcal/Tag","5,9","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","5","5","5","y","5 Jahre PAL=1,8","0","1","Weiblich",,,,,"NA",,1594,"kcal/Tag","6,7","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","6","6","6","y","6 Jahre PAL=1,4","0","1","Weiblich",,,,,"NA",,1312,"kcal/Tag","5,5","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","6","6","6","y","6 Jahre PAL=1,6","0","1","Weiblich",,,,,"NA",,1500,"kcal/Tag","6,3","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energie",,"Kinder","Kinder","6","6","6","y","6 Jahre PAL=1,8","0","1","Weiblich",,,,,"NA",,1687,"kcal/Tag","7,1","MJ/Tag","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Für Kinder und Erwachsene wird der Durchschnittbedarf (AR) an Energie für verschiedene Grade der körperlichen Aktivität (PAL) angegeben. PAL-Werte von 1,4, 1,6, 1,8 und 2,0 spiegeln jeweils einen wenig aktiven (sitzenden), mäßig aktiven, aktiven bzw. sehr aktiven Lebensstil wider. ARs für Energie werden in Energieeinheiten ausgedrückt. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
